,age,job,marital,education,credits,balance,housing,loan,contact_type,day,duration,campaign,pdays,previous,poutcome,subscription,month_num
37361,31,management,married,tertiary,no,1400,yes,no,cellular,30,175,2,2,1,3,0,1
37362,31,management,married,tertiary,no,140,no,no,cellular,6,9,8,212,4,3,0,2
37363,31,management,married,tertiary,no,1384,yes,no,cellular,30,203,2,2,3,3,0,1
37364,31,management,married,tertiary,no,1343,yes,yes,unknown,21,85,1,-1,0,2,0,5
37365,31,management,married,tertiary,no,1331,no,no,unknown,5,268,1,-1,0,2,1,11
37366,31,management,married,tertiary,no,1331,no,no,cellular,30,297,1,86,3,1,1,4
37367,31,management,married,tertiary,no,1331,no,no,cellular,3,182,2,90,1,1,1,2
37368,31,management,married,tertiary,no,131,no,no,cellular,18,332,2,-1,0,2,1,2
37369,31,management,married,tertiary,no,13,no,no,cellular,28,110,5,-1,0,2,0,8
37370,31,management,married,tertiary,no,1260,no,yes,unknown,21,93,1,-1,0,2,0,5
37371,31,management,married,tertiary,no,1251,no,no,cellular,21,282,1,197,5,0,0,8
37372,31,management,married,tertiary,no,1230,yes,no,unknown,27,290,4,-1,0,2,0,5
37373,31,management,married,tertiary,no,1224,yes,yes,cellular,24,1441,2,-1,0,2,1,7
37374,31,management,married,tertiary,no,1224,yes,yes,cellular,20,75,2,119,2,1,0,11
37375,31,management,married,tertiary,no,1215,no,no,cellular,25,80,2,-1,0,2,0,7
37376,31,management,married,tertiary,no,1183,yes,no,unknown,27,676,6,-1,0,2,0,5
37377,31,management,married,tertiary,no,1170,no,no,cellular,20,200,4,-1,0,2,0,8
37378,31,management,married,tertiary,no,1164,yes,yes,cellular,18,141,2,123,3,0,0,11
37379,31,management,married,tertiary,no,1164,yes,yes,cellular,18,238,3,-1,0,2,0,7
37380,31,management,married,tertiary,no,1126,no,no,unknown,14,20,1,-1,0,2,0,6
37381,31,management,married,tertiary,no,11,yes,yes,cellular,20,155,2,-1,0,2,0,8
37382,31,management,married,tertiary,no,10884,no,no,cellular,10,294,3,98,2,1,1,8
37383,31,management,married,tertiary,no,1032,no,no,cellular,7,284,1,-1,0,2,1,7
37384,31,management,married,tertiary,no,1010,yes,no,cellular,15,385,3,364,9,3,0,5
37385,31,management,married,tertiary,no,10088,no,no,cellular,8,72,6,-1,0,2,0,8
37386,31,management,married,tertiary,no,10,no,no,cellular,20,283,1,-1,0,2,0,11
37387,31,management,married,tertiary,no,0,yes,yes,cellular,28,664,8,-1,0,2,1,7
37388,31,management,married,tertiary,no,0,yes,no,cellular,4,108,2,167,1,0,0,5
37389,31,management,married,tertiary,no,0,yes,no,cellular,18,47,1,-1,0,2,0,11
37390,31,management,married,tertiary,no,0,yes,no,cellular,14,215,1,-1,0,2,0,5
37391,31,management,married,tertiary,no,0,no,no,unknown,14,298,1,-1,0,2,0,5
37392,31,management,married,tertiary,no,0,no,no,cellular,26,76,2,-1,0,2,0,8
37393,31,management,married,tertiary,no,0,no,no,cellular,11,84,2,-1,0,2,0,8
37394,31,management,married,tertiary,no,-692,yes,yes,cellular,6,117,2,-1,0,2,0,5
37395,31,management,married,tertiary,no,-6,no,no,cellular,28,198,6,-1,0,2,0,8
37396,31,management,married,tertiary,no,-513,no,yes,cellular,7,124,1,-1,0,2,0,7
37397,31,management,married,tertiary,no,-235,yes,no,cellular,20,546,2,-1,0,2,0,4
37398,31,management,married,tertiary,no,-181,yes,no,cellular,8,127,1,170,2,0,0,5
37399,31,management,married,secondary,yes,0,no,yes,cellular,23,111,1,-1,0,2,0,7
37400,31,management,married,secondary,no,89,yes,no,unknown,26,167,1,-1,0,2,0,5
37401,31,management,married,secondary,no,8629,yes,no,unknown,21,27,2,-1,0,2,0,5
37402,31,management,married,secondary,no,8629,yes,no,cellular,21,957,1,184,2,0,1,11
37403,31,management,married,secondary,no,6943,yes,no,unknown,14,109,1,-1,0,2,0,5
37404,31,management,married,secondary,no,678,yes,no,cellular,29,249,1,259,4,0,0,1
37405,31,management,married,secondary,no,625,yes,no,cellular,7,424,1,138,1,0,0,4
37406,31,management,married,secondary,no,625,yes,no,cellular,20,136,1,-1,0,2,0,11
37407,31,management,married,secondary,no,55,no,no,cellular,7,124,3,-1,0,2,0,8
37408,31,management,married,secondary,no,466,yes,no,cellular,14,164,1,-1,0,2,0,5
37409,31,management,married,secondary,no,2294,no,no,cellular,20,483,2,-1,0,2,0,8
37410,31,management,married,secondary,no,2019,no,no,unknown,7,380,2,-1,0,2,0,5
37411,31,management,married,secondary,no,1368,yes,no,cellular,12,129,4,-1,0,2,0,8
37412,31,management,married,secondary,no,1064,no,no,telephone,20,60,1,-1,0,2,0,11
37413,31,management,married,secondary,no,0,no,no,cellular,29,120,2,160,2,0,0,1
37414,31,management,married,secondary,no,0,no,no,cellular,19,81,2,-1,0,2,0,8
37415,31,management,married,secondary,no,0,no,no,cellular,11,720,1,-1,0,2,1,8
37416,31,management,married,secondary,no,-453,yes,yes,cellular,17,157,1,-1,0,2,0,7
37417,31,management,married,secondary,no,-329,yes,no,cellular,8,119,3,-1,0,2,0,7
37418,31,management,divorced,tertiary,yes,10,yes,yes,cellular,5,167,1,-1,0,2,0,5
37419,31,management,divorced,tertiary,no,895,yes,no,unknown,26,202,1,-1,0,2,0,5
37420,31,management,divorced,tertiary,no,883,yes,no,cellular,5,112,2,106,1,0,1,3
37421,31,management,divorced,tertiary,no,883,yes,no,cellular,19,168,1,-1,0,2,0,11
37422,31,management,divorced,tertiary,no,71,no,no,cellular,12,119,1,-1,0,2,1,3
37423,31,management,divorced,tertiary,no,416,no,no,cellular,11,33,2,-1,0,2,0,8
37424,31,management,divorced,tertiary,no,414,no,yes,cellular,16,241,1,-1,0,2,1,7
37425,31,management,divorced,tertiary,no,373,no,no,cellular,10,132,6,-1,0,2,1,2
37426,31,management,divorced,tertiary,no,297,no,no,cellular,12,127,1,-1,0,2,0,8
37427,31,management,divorced,tertiary,no,294,yes,no,cellular,17,536,5,-1,0,2,1,7
37428,31,management,divorced,tertiary,no,254,no,no,cellular,18,1576,8,-1,0,2,1,8
37429,31,management,divorced,tertiary,no,1804,yes,no,unknown,23,206,1,-1,0,2,0,5
37430,31,management,divorced,tertiary,no,1742,yes,no,cellular,20,156,1,-1,0,2,0,4
37431,31,management,divorced,tertiary,no,1145,yes,no,unknown,26,1272,4,-1,0,2,1,5
37432,31,management,divorced,tertiary,no,106,yes,no,cellular,5,67,2,202,1,0,0,2
37433,31,management,divorced,tertiary,no,0,yes,no,unknown,7,953,3,-1,0,2,0,5
37434,31,management,divorced,tertiary,no,0,no,no,cellular,2,269,2,-1,0,2,0,2
37435,31,management,divorced,tertiary,no,-6,no,yes,cellular,22,119,6,-1,0,2,0,8
37436,31,management,divorced,tertiary,no,-547,yes,yes,cellular,31,101,10,-1,0,2,0,7
37437,31,management,divorced,secondary,no,0,yes,no,cellular,15,216,7,-1,0,2,0,7
37438,31,housemaid,single,tertiary,no,596,no,no,telephone,28,30,1,-1,0,2,0,1
37439,31,housemaid,single,tertiary,no,399,yes,no,cellular,6,333,1,-1,0,2,0,5
37440,31,housemaid,single,tertiary,no,287,yes,no,cellular,19,182,1,-1,0,2,0,11
37441,31,housemaid,single,tertiary,no,2017,yes,no,cellular,28,167,1,286,5,0,0,1
37442,31,housemaid,single,tertiary,no,0,no,no,cellular,22,78,3,-1,0,2,0,8
37443,31,housemaid,single,secondary,no,540,no,no,unknown,21,227,3,-1,0,2,0,5
37444,31,housemaid,single,secondary,no,49,yes,no,cellular,8,187,3,360,2,0,0,5
37445,31,housemaid,single,secondary,no,13099,no,no,cellular,29,6,9,-1,0,2,0,8
37446,31,housemaid,single,secondary,no,1301,yes,no,unknown,16,69,15,-1,0,2,0,5
37447,31,housemaid,single,secondary,no,0,yes,no,cellular,25,293,4,-1,0,2,0,7
37448,31,housemaid,single,primary,no,26965,no,no,cellular,21,654,2,-1,0,2,1,4
37449,31,housemaid,married,unknown,yes,-6,no,yes,telephone,7,94,2,-1,0,2,0,7
37450,31,housemaid,married,tertiary,no,2190,yes,no,telephone,12,25,6,258,18,3,0,5
37451,31,housemaid,married,tertiary,no,0,no,no,unknown,28,12,15,-1,0,2,0,8
37452,31,housemaid,married,secondary,no,592,no,yes,cellular,20,124,1,-1,0,2,0,11
37453,31,housemaid,married,secondary,no,3902,yes,no,cellular,21,78,4,-1,0,2,0,7
37454,31,housemaid,married,secondary,no,243,yes,no,cellular,23,305,2,842,1,0,1,9
37455,31,housemaid,married,secondary,no,14,no,no,cellular,19,46,1,-1,0,2,0,11
37456,31,housemaid,married,secondary,no,12,yes,no,cellular,10,81,3,-1,0,2,0,7
37457,31,housemaid,married,secondary,no,1,yes,no,unknown,30,101,16,-1,0,2,0,5
37458,31,housemaid,married,secondary,no,0,yes,no,unknown,9,327,2,-1,0,2,0,5
37459,31,housemaid,married,secondary,no,0,yes,no,cellular,21,171,1,-1,0,2,0,7
37460,31,housemaid,married,secondary,no,0,yes,no,cellular,10,270,1,-1,0,2,0,7
37461,31,housemaid,married,primary,no,979,no,yes,cellular,18,298,10,-1,0,2,0,8
37462,31,housemaid,married,primary,no,46,no,no,unknown,4,126,4,-1,0,2,0,7
37463,31,housemaid,married,primary,no,2603,yes,no,cellular,18,224,1,-1,0,2,0,11
37464,31,housemaid,married,primary,no,25,no,no,cellular,21,169,5,-1,0,2,0,8
37465,31,housemaid,married,primary,no,203,yes,no,unknown,6,604,3,-1,0,2,0,5
37466,31,housemaid,married,primary,no,0,yes,no,cellular,11,57,7,-1,0,2,0,8
37467,31,housemaid,married,primary,no,-367,yes,yes,telephone,7,352,2,-1,0,2,0,7
37468,31,housemaid,married,primary,no,-184,yes,no,cellular,24,326,1,-1,0,2,0,7
37469,31,housemaid,divorced,primary,no,168,yes,no,cellular,15,266,3,-1,0,2,0,5
37470,31,entrepreneur,single,unknown,no,301,yes,no,cellular,4,371,1,-1,0,2,0,2
37471,31,entrepreneur,single,tertiary,yes,37,yes,no,unknown,12,281,1,-1,0,2,0,5
37472,31,entrepreneur,single,tertiary,yes,-405,yes,yes,cellular,21,846,1,100,2,1,0,11
37473,31,entrepreneur,single,tertiary,yes,-405,yes,yes,cellular,13,703,2,-1,0,2,1,8
37474,31,entrepreneur,single,tertiary,no,95,no,no,cellular,25,51,5,-1,0,2,0,8
37475,31,entrepreneur,single,tertiary,no,734,yes,no,cellular,7,295,1,168,4,3,0,5
37476,31,entrepreneur,single,tertiary,no,667,yes,no,cellular,20,152,5,-1,0,2,0,4
37477,31,entrepreneur,single,tertiary,no,627,no,no,cellular,20,486,2,-1,0,2,0,11
37478,31,entrepreneur,single,tertiary,no,566,yes,no,cellular,29,333,8,-1,0,2,0,7
37479,31,entrepreneur,single,tertiary,no,544,no,yes,cellular,5,401,2,8,3,3,0,2
37480,31,entrepreneur,single,tertiary,no,46,yes,no,cellular,5,90,1,-1,0,2,0,2
37481,31,entrepreneur,single,tertiary,no,38,no,no,cellular,20,185,2,-1,0,2,0,11
37482,31,entrepreneur,single,tertiary,no,247,yes,yes,unknown,2,273,1,-1,0,2,0,6
37483,31,entrepreneur,single,tertiary,no,206,no,no,cellular,15,88,2,-1,0,2,0,6
37484,31,entrepreneur,single,tertiary,no,1957,no,no,cellular,4,112,3,-1,0,2,0,2
37485,31,entrepreneur,single,tertiary,no,150,yes,no,unknown,23,83,2,-1,0,2,0,5
37486,31,entrepreneur,single,tertiary,no,1454,no,no,cellular,17,377,1,-1,0,2,0,11
37487,31,entrepreneur,single,tertiary,no,137,no,no,cellular,29,445,2,-1,0,2,0,1
37488,31,entrepreneur,single,tertiary,no,1340,yes,no,unknown,23,199,2,-1,0,2,0,5
37489,31,entrepreneur,single,tertiary,no,0,no,no,unknown,3,31,5,-1,0,2,0,6
37490,31,entrepreneur,single,secondary,no,937,yes,no,cellular,9,51,3,-1,0,2,0,2
37491,31,entrepreneur,single,secondary,no,379,yes,no,cellular,18,570,2,-1,0,2,0,7
37492,31,entrepreneur,single,secondary,no,37,no,no,cellular,8,73,2,-1,0,2,0,8
37493,31,entrepreneur,single,secondary,no,159,yes,no,unknown,23,533,1,-1,0,2,0,5
37494,31,entrepreneur,single,secondary,no,159,yes,no,cellular,21,66,1,182,1,0,0,11
37495,31,entrepreneur,single,secondary,no,131,yes,no,cellular,21,157,1,-1,0,2,0,7
37496,31,entrepreneur,single,secondary,no,0,yes,no,telephone,21,544,2,-1,0,2,0,11
37497,31,entrepreneur,single,secondary,no,0,yes,no,cellular,20,258,1,-1,0,2,0,11
37498,31,entrepreneur,single,secondary,no,0,yes,no,cellular,15,56,1,176,1,0,0,5
37499,31,entrepreneur,single,secondary,no,0,no,no,telephone,13,160,1,-1,0,2,1,11
37500,31,entrepreneur,married,tertiary,no,79,yes,no,unknown,18,558,1,-1,0,2,0,10
37501,31,entrepreneur,married,tertiary,no,5191,no,no,cellular,20,187,2,-1,0,2,0,11
37502,31,entrepreneur,married,tertiary,no,5156,yes,no,cellular,28,147,3,-1,0,2,0,7
37503,31,entrepreneur,married,tertiary,no,425,yes,no,cellular,11,96,2,-1,0,2,0,5
37504,31,entrepreneur,married,tertiary,no,312,no,no,cellular,29,468,2,-1,0,2,0,1
37505,31,entrepreneur,married,tertiary,no,281,yes,no,unknown,6,206,2,-1,0,2,0,5
37506,31,entrepreneur,married,tertiary,no,1216,no,no,cellular,8,150,4,-1,0,2,0,8
37507,31,entrepreneur,married,tertiary,no,0,yes,yes,cellular,11,151,2,-1,0,2,0,7
37508,31,entrepreneur,married,tertiary,no,0,yes,no,unknown,23,275,2,-1,0,2,0,5
37509,31,entrepreneur,married,tertiary,no,-231,yes,no,cellular,26,221,2,-1,0,2,0,8
37510,31,entrepreneur,married,secondary,no,7518,yes,no,cellular,20,332,3,-1,0,2,0,11
37511,31,entrepreneur,married,secondary,no,162,yes,yes,cellular,11,0,2,-1,0,2,0,5
37512,31,entrepreneur,married,secondary,no,1539,yes,yes,cellular,20,67,6,177,9,0,0,11
37513,31,entrepreneur,married,secondary,no,15,no,yes,cellular,29,190,2,-1,0,2,0,1
37514,31,entrepreneur,married,secondary,no,1302,yes,no,cellular,30,89,3,-1,0,2,0,7
37515,31,entrepreneur,married,secondary,no,10,yes,yes,cellular,29,161,3,188,9,0,0,1
37516,31,entrepreneur,married,secondary,no,10,yes,yes,cellular,25,13,9,-1,0,2,0,7
37517,31,entrepreneur,married,primary,no,-98,yes,no,cellular,18,9,3,362,7,0,0,5
37518,31,entrepreneur,divorced,tertiary,no,2,no,yes,cellular,7,53,1,-1,0,2,0,7
37519,31,entrepreneur,divorced,tertiary,no,1767,no,no,telephone,25,395,6,-1,0,2,0,7
37520,31,entrepreneur,divorced,tertiary,no,0,yes,no,cellular,18,164,1,-1,0,2,0,11
37521,31,entrepreneur,divorced,secondary,no,82,no,no,telephone,21,114,5,-1,0,2,0,11
37522,31,entrepreneur,divorced,secondary,no,290,yes,no,cellular,13,230,1,-1,0,2,0,4
37523,31,blue-collar,single,unknown,yes,17,yes,no,cellular,6,72,1,-1,0,2,0,5
37524,31,blue-collar,single,unknown,no,813,yes,no,unknown,20,16,18,-1,0,2,0,6
37525,31,blue-collar,single,unknown,no,667,yes,no,unknown,28,80,3,-1,0,2,0,5
37526,31,blue-collar,single,unknown,no,6281,no,no,cellular,22,257,1,128,3,3,1,10
37527,31,blue-collar,single,unknown,no,461,yes,no,cellular,7,462,1,-1,0,2,0,5
37528,31,blue-collar,single,unknown,no,-340,yes,no,cellular,30,520,6,-1,0,2,0,7
37529,31,blue-collar,single,tertiary,no,761,no,no,telephone,18,514,2,-1,0,2,1,11
37530,31,blue-collar,single,tertiary,no,60,yes,yes,unknown,6,389,1,-1,0,2,0,5
37531,31,blue-collar,single,tertiary,no,462,yes,yes,unknown,19,147,1,-1,0,2,0,5
37532,31,blue-collar,single,tertiary,no,403,no,no,cellular,29,356,2,-1,0,2,0,1
37533,31,blue-collar,single,tertiary,no,328,yes,no,cellular,20,89,1,-1,0,2,0,11
37534,31,blue-collar,single,tertiary,no,328,yes,no,cellular,14,414,1,175,1,0,0,5
37535,31,blue-collar,single,tertiary,no,2197,yes,no,unknown,23,146,3,-1,0,2,0,5
37536,31,blue-collar,single,tertiary,no,-701,yes,no,unknown,27,42,3,-1,0,2,0,5
37537,31,blue-collar,single,secondary,yes,-9,yes,yes,unknown,11,115,16,-1,0,2,0,6
37538,31,blue-collar,single,secondary,yes,-575,yes,no,unknown,2,153,9,-1,0,2,0,6
37539,31,blue-collar,single,secondary,yes,-535,yes,no,cellular,25,163,1,-1,0,2,0,7
37540,31,blue-collar,single,secondary,no,982,yes,no,cellular,14,182,1,-1,0,2,0,5
37541,31,blue-collar,single,secondary,no,953,yes,no,cellular,14,479,1,346,2,1,1,5
37542,31,blue-collar,single,secondary,no,88,yes,no,cellular,20,21,5,-1,0,2,0,4
37543,31,blue-collar,single,secondary,no,855,yes,no,cellular,16,94,1,317,2,0,0,4
37544,31,blue-collar,single,secondary,no,823,yes,yes,cellular,7,208,1,-1,0,2,0,4
37545,31,blue-collar,single,secondary,no,823,no,no,unknown,26,174,3,-1,0,2,0,5
37546,31,blue-collar,single,secondary,no,770,yes,no,cellular,16,178,1,-1,0,2,0,4
37547,31,blue-collar,single,secondary,no,75,yes,no,unknown,19,346,1,-1,0,2,0,5
37548,31,blue-collar,single,secondary,no,726,no,no,cellular,7,719,2,-1,0,2,1,7
37549,31,blue-collar,single,secondary,no,707,yes,no,cellular,18,52,2,-1,0,2,0,5
37550,31,blue-collar,single,secondary,no,6982,yes,no,unknown,21,353,1,-1,0,2,0,5
37551,31,blue-collar,single,secondary,no,648,yes,yes,cellular,20,153,1,347,1,0,0,4
37552,31,blue-collar,single,secondary,no,616,yes,no,telephone,12,185,3,-1,0,2,0,5
37553,31,blue-collar,single,secondary,no,609,yes,no,cellular,14,1126,1,335,1,0,0,4
37554,31,blue-collar,single,secondary,no,58,yes,no,unknown,21,542,1,-1,0,2,0,5
37555,31,blue-collar,single,secondary,no,573,yes,no,telephone,5,58,1,269,2,0,0,2
37556,31,blue-collar,single,secondary,no,5607,no,no,unknown,20,261,1,-1,0,2,0,5
37557,31,blue-collar,single,secondary,no,5607,no,no,cellular,20,183,2,184,1,0,0,11
37558,31,blue-collar,single,secondary,no,5547,yes,no,cellular,11,73,1,-1,0,2,0,5
37559,31,blue-collar,single,secondary,no,545,yes,no,cellular,18,195,2,-1,0,2,0,11
37560,31,blue-collar,single,secondary,no,54,yes,no,cellular,29,401,1,-1,0,2,1,6
37561,31,blue-collar,single,secondary,no,54,no,no,unknown,18,230,3,-1,0,2,0,6
37562,31,blue-collar,single,secondary,no,530,no,yes,cellular,18,251,2,-1,0,2,0,11
37563,31,blue-collar,single,secondary,no,53,yes,no,unknown,7,446,1,-1,0,2,0,5
37564,31,blue-collar,single,secondary,no,512,yes,no,cellular,18,44,8,-1,0,2,0,5
37565,31,blue-collar,single,secondary,no,509,yes,no,unknown,23,183,1,-1,0,2,0,5
37566,31,blue-collar,single,secondary,no,501,yes,no,cellular,9,132,1,-1,0,2,0,4
37567,31,blue-collar,single,secondary,no,4978,yes,no,cellular,12,313,1,-1,0,2,0,5
37568,31,blue-collar,single,secondary,no,4415,yes,no,unknown,2,329,1,-1,0,2,0,6
37569,31,blue-collar,single,secondary,no,42,no,no,cellular,9,473,3,12,2,3,0,2
37570,31,blue-collar,single,secondary,no,411,no,no,cellular,21,91,3,361,1,0,0,5
37571,31,blue-collar,single,secondary,no,4,no,no,cellular,16,148,2,182,3,3,0,4
37572,31,blue-collar,single,secondary,no,397,yes,no,telephone,13,134,1,350,7,0,0,5
37573,31,blue-collar,single,secondary,no,39,yes,no,cellular,15,123,5,-1,0,2,0,5
37574,31,blue-collar,single,secondary,no,369,yes,yes,unknown,27,30,8,-1,0,2,0,5
37575,31,blue-collar,single,secondary,no,350,yes,no,cellular,5,383,5,-1,0,2,0,5
37576,31,blue-collar,single,secondary,no,334,yes,yes,unknown,2,425,2,-1,0,2,0,6
37577,31,blue-collar,single,secondary,no,33,yes,no,unknown,15,214,4,-1,0,2,0,5
37578,31,blue-collar,single,secondary,no,324,yes,no,cellular,21,167,4,-1,0,2,0,7
37579,31,blue-collar,single,secondary,no,3201,yes,no,unknown,26,96,5,-1,0,2,0,5
37580,31,blue-collar,single,secondary,no,3,yes,no,unknown,5,200,2,-1,0,2,0,5
37581,31,blue-collar,single,secondary,no,297,yes,no,cellular,20,279,2,-1,0,2,0,11
37582,31,blue-collar,single,secondary,no,26,no,no,cellular,5,103,1,-1,0,2,0,2
37583,31,blue-collar,single,secondary,no,2597,yes,no,unknown,12,189,1,-1,0,2,0,5
37584,31,blue-collar,single,secondary,no,259,yes,no,unknown,19,287,1,-1,0,2,0,5
37585,31,blue-collar,single,secondary,no,25,no,no,cellular,4,143,1,-1,0,2,0,2
37586,31,blue-collar,single,secondary,no,239,yes,no,cellular,18,666,1,360,1,1,1,5
37587,31,blue-collar,single,secondary,no,23,no,no,cellular,21,116,1,-1,0,2,0,11
37588,31,blue-collar,single,secondary,no,228,no,no,cellular,6,744,1,88,4,3,1,8
37589,31,blue-collar,single,secondary,no,2194,no,no,cellular,13,275,2,357,1,3,0,5
37590,31,blue-collar,single,secondary,no,216,yes,no,unknown,9,128,1,-1,0,2,0,5
37591,31,blue-collar,single,secondary,no,2137,no,no,unknown,29,413,1,-1,0,2,0,5
37592,31,blue-collar,single,secondary,no,210,yes,yes,cellular,15,166,1,-1,0,2,0,5
37593,31,blue-collar,single,secondary,no,2093,no,no,cellular,7,103,1,-1,0,2,0,7
37594,31,blue-collar,single,secondary,no,2089,yes,no,unknown,20,34,1,-1,0,2,0,5
37595,31,blue-collar,single,secondary,no,199,no,no,telephone,30,110,1,-1,0,2,0,4
37596,31,blue-collar,single,secondary,no,1979,yes,yes,cellular,6,1205,1,-1,0,2,1,5
37597,31,blue-collar,single,secondary,no,196,yes,no,cellular,5,568,1,341,7,0,1,5
37598,31,blue-collar,single,secondary,no,19,yes,no,unknown,19,178,5,-1,0,2,0,5
37599,31,blue-collar,single,secondary,no,1882,no,no,cellular,7,529,2,-1,0,2,0,5
37600,31,blue-collar,single,secondary,no,184,yes,no,cellular,15,178,1,-1,0,2,0,5
37601,31,blue-collar,single,secondary,no,183,yes,no,cellular,14,258,1,300,1,1,0,5
37602,31,blue-collar,single,secondary,no,183,no,no,cellular,27,120,4,-1,0,2,0,8
37603,31,blue-collar,single,secondary,no,178,yes,no,cellular,15,415,1,360,5,0,0,5
37604,31,blue-collar,single,secondary,no,17,yes,no,cellular,12,296,1,-1,0,2,0,5
37605,31,blue-collar,single,secondary,no,1686,yes,no,unknown,28,85,2,-1,0,2,0,5
37606,31,blue-collar,single,secondary,no,160,yes,no,unknown,9,25,1,-1,0,2,0,5
37607,31,blue-collar,single,secondary,no,16,no,no,cellular,7,387,1,-1,0,2,0,7
37608,31,blue-collar,single,secondary,no,1598,yes,no,cellular,11,152,2,305,1,1,0,5
37609,31,blue-collar,single,secondary,no,1565,yes,no,cellular,21,290,6,-1,0,2,0,11
37610,31,blue-collar,single,secondary,no,144,yes,no,cellular,17,370,3,-1,0,2,0,4
37611,31,blue-collar,single,secondary,no,1415,yes,no,unknown,7,485,1,-1,0,2,0,5
37612,31,blue-collar,single,secondary,no,1358,yes,yes,unknown,23,339,2,-1,0,2,0,5
37613,31,blue-collar,single,secondary,no,1291,yes,no,cellular,18,72,1,-1,0,2,0,7
37614,31,blue-collar,single,secondary,no,1257,yes,no,cellular,14,350,2,-1,0,2,0,5
37615,31,blue-collar,single,secondary,no,1207,yes,no,cellular,17,163,2,-1,0,2,0,4
37616,31,blue-collar,single,secondary,no,1205,yes,no,cellular,16,462,1,328,2,3,0,4
37617,31,blue-collar,single,secondary,no,11639,yes,no,cellular,7,1191,1,-1,0,2,0,5
37618,31,blue-collar,single,secondary,no,116,yes,no,unknown,27,261,1,-1,0,2,0,5
37619,31,blue-collar,single,secondary,no,1139,yes,no,cellular,22,101,1,-1,0,2,0,7
37620,31,blue-collar,single,secondary,no,1124,yes,no,cellular,18,82,4,-1,0,2,0,5
37621,31,blue-collar,single,secondary,no,1000,yes,yes,unknown,27,191,1,-1,0,2,0,5
37622,31,blue-collar,single,secondary,no,1,no,yes,cellular,7,174,1,-1,0,2,0,7
37623,31,blue-collar,single,secondary,no,0,yes,yes,unknown,16,111,1,-1,0,2,0,5
37624,31,blue-collar,single,secondary,no,0,yes,no,unknown,6,273,2,-1,0,2,0,5
37625,31,blue-collar,single,secondary,no,0,yes,no,unknown,21,397,9,-1,0,2,0,5
37626,31,blue-collar,single,secondary,no,0,yes,no,cellular,7,113,2,345,1,3,0,5
37627,31,blue-collar,single,secondary,no,0,no,no,cellular,14,387,2,-1,0,2,0,7
37628,31,blue-collar,single,secondary,no,-806,yes,yes,cellular,24,205,3,-1,0,2,0,7
37629,31,blue-collar,single,secondary,no,-78,yes,yes,unknown,23,198,2,-1,0,2,0,5
37630,31,blue-collar,single,secondary,no,-745,yes,no,unknown,13,227,1,-1,0,2,0,5
37631,31,blue-collar,single,secondary,no,-64,no,no,cellular,21,37,1,-1,0,2,0,7
37632,31,blue-collar,single,secondary,no,-571,yes,no,cellular,28,68,3,-1,0,2,0,7
37633,31,blue-collar,single,secondary,no,-538,no,yes,cellular,6,521,1,-1,0,2,0,2
37634,31,blue-collar,single,secondary,no,-457,yes,no,cellular,6,270,4,366,2,0,0,5
37635,31,blue-collar,single,secondary,no,-4,yes,no,cellular,15,110,1,-1,0,2,0,5
37636,31,blue-collar,single,secondary,no,-366,yes,no,cellular,19,313,1,180,1,3,0,11
37637,31,blue-collar,single,secondary,no,-343,no,yes,cellular,28,120,4,-1,0,2,0,7
37638,31,blue-collar,single,secondary,no,-322,no,yes,unknown,4,208,1,-1,0,2,0,7
37639,31,blue-collar,single,secondary,no,-27,no,no,unknown,4,96,2,-1,0,2,0,7
37640,31,blue-collar,single,secondary,no,-219,yes,no,unknown,30,66,2,-1,0,2,0,5
37641,31,blue-collar,single,secondary,no,-2,no,yes,cellular,7,221,2,-1,0,2,0,7
37642,31,blue-collar,single,secondary,no,-190,yes,no,cellular,6,127,2,-1,0,2,0,5
37643,31,blue-collar,single,secondary,no,-173,yes,no,unknown,4,121,2,-1,0,2,0,6
37644,31,blue-collar,single,secondary,no,-161,no,no,cellular,11,196,2,-1,0,2,0,7
37645,31,blue-collar,single,secondary,no,-159,no,yes,telephone,21,49,1,-1,0,2,0,11
37646,31,blue-collar,single,primary,no,985,yes,no,unknown,12,178,2,-1,0,2,0,5
37647,31,blue-collar,single,primary,no,864,yes,no,telephone,14,113,2,-1,0,2,0,5
37648,31,blue-collar,single,primary,no,859,yes,no,unknown,2,80,1,-1,0,2,0,6
37649,31,blue-collar,single,primary,no,817,yes,no,cellular,17,160,1,-1,0,2,0,4
37650,31,blue-collar,single,primary,no,71,yes,no,cellular,20,185,3,336,6,0,0,4
37651,31,blue-collar,single,primary,no,660,yes,no,cellular,28,207,3,478,2,0,0,8
37652,31,blue-collar,single,primary,no,5972,no,no,telephone,20,59,1,-1,0,2,0,11
37653,31,blue-collar,single,primary,no,538,yes,no,cellular,14,703,4,-1,0,2,0,5
37654,31,blue-collar,single,primary,no,528,yes,no,cellular,17,143,1,-1,0,2,0,7
37655,31,blue-collar,single,primary,no,5058,yes,no,unknown,20,157,1,-1,0,2,0,5
37656,31,blue-collar,single,primary,no,485,no,yes,cellular,8,447,2,-1,0,2,0,7
37657,31,blue-collar,single,primary,no,435,yes,no,unknown,7,159,2,-1,0,2,0,5
37658,31,blue-collar,single,primary,no,3466,yes,no,telephone,29,267,3,183,25,3,0,1
37659,31,blue-collar,single,primary,no,342,yes,no,cellular,18,284,2,-1,0,2,0,5
